time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,x_pose,y_pose,z_pose,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,c
2023/02/19/19:16:55.451596,2197,1814970,1171277,map,-0.711101711,-1.230029702,10.64051056,0.057798186,-0.202868439,-0.670180643,-0.711591057,74
2023/02/19/19:16:55.487383,2198,1814970,41171277,map,-0.742401719,-1.279573083,10.59313202,0.056668466,-0.200134452,-0.670735729,-0.71193294,74
2023/02/19/19:16:55.519506,2199,1814970,73793303,map,-0.764128923,-1.313500166,10.55693436,0.054012087,-0.19374715,-0.672138601,-0.712582957,74
2023/02/19/19:16:55.551249,2200,1814970,105793303,map,-0.783337831,-1.343116164,10.52193928,0.051760824,-0.188285456,-0.673421119,-0.713003087,74
2023/02/19/19:16:55.587306,2201,1814970,137793303,map,-0.79997921,-1.368257523,10.48817635,0.050265011,-0.184625339,-0.674318701,-0.713218941,74
2023/02/19/19:16:55.619417,2202,1814970,170413663,map,-0.813733399,-1.388432503,10.45605659,0.047943305,-0.178774519,-0.675736554,-0.713527423,74
2023/02/19/19:16:55.651367,2203,1814970,202413663,map,-0.825218022,-1.404661536,10.42481136,0.04524244,-0.171976559,-0.677352087,-0.713842637,74
2023/02/19/19:16:55.691549,2204,1814970,242413663,map,-0.83594209,-1.418653488,10.38767624,0.043983534,-0.168499739,-0.678208173,-0.713937721,74
2023/02/19/19:16:55.723382,2205,1814970,275044183,map,-0.841620862,-1.424858809,10.3596611,0.041152999,-0.161231383,-0.680041257,-0.714041117,74
2023/02/19/19:16:55.755680,2206,1814970,307044183,map,-0.84508127,-1.427294374,10.33257294,0.038324087,-0.153625684,-0.681935726,-0.714068712,74
2023/02/19/19:16:55.791445,2207,1814970,339044183,map,-0.84615171,-1.425653815,10.30678558,0.036609453,-0.149032579,-0.683052487,-0.714064712,74
2023/02/19/19:16:55.823509,2208,1814970,371672854,map,-0.844911933,-1.420123339,10.28232193,0.033996586,-0.14204196,-0.68477688,-0.713967103,74
2023/02/19/19:16:55.855519,2209,1814970,403672854,map,-0.841413319,-1.410910606,10.25874519,0.031153233,-0.133934245,-0.68672324,-0.713794282,74
2023/02/19/19:16:55.891459,2210,1814970,443672854,map,-0.833956599,-1.394222975,10.23120785,0.02970591,-0.129740918,-0.687696311,-0.713693736,74
2023/02/19/19:16:55.923598,2211,1814970,476299873,map,-0.825650036,-1.376979232,10.21052647,0.026794959,-0.121336589,-0.689595138,-0.713455073,74
2023/02/19/19:16:55.955671,2212,1814970,508299873,map,-0.815276504,-1.356275082,10.1906538,0.023898459,-0.112657657,-0.691596354,-0.713043973,74
2023/02/19/19:16:55.991164,2213,1814970,540299873,map,-0.802994251,-1.332386494,10.172122,0.022526076,-0.108405943,-0.692495025,-0.712875454,74
2023/02/19/19:16:56.023354,2214,1814970,572924487,map,-0.788825274,-1.305318117,10.15453434,0.019742977,-0.099530391,-0.694246619,-0.712548761,74
2023/02/19/19:16:56.055382,2215,1814970,604924487,map,-0.772868812,-1.275283098,10.1380415,0.017022101,-0.090466661,-0.695985748,-0.712130598,74
2023/02/19/19:16:56.091638,2216,1814970,644924487,map,-0.750540674,-1.233763337,10.1187706,0.015625773,-0.085976613,-0.696848701,-0.711874813,74
2023/02/19/19:16:56.122808,2217,1814970,677547653,map,-0.730778337,-1.197426558,10.10435963,0.01282512,-0.077033004,-0.698344822,-0.711488587,74
